Label,CSI_Data_Run
110,96,6,0,0,0,0,0,0,0,0,0,-1,18,-1,18,-2,19,-3,19,-3,18,-4,18,-4,18,-4,18,-5,19,-5,18,-6,19,-6,18,-7,18,-7,18,-7,17,-6,18,-7,18,-7,17,-7,17,-7,17,-7,17,-7,17,-7,17,-7,16,-7,17,-6,17,0,0,-6,17,-6,18,-6,18,-5,17,-5,17,-6,17,-5,17,-5,17,-4,18,-4,18,-4,19,-4,18,-3,18,-3,19,-2,19,-2,20,-3,20,-2,20,-2,20,-2,20,-2,20,-2,20,-2,20,-2,21,-2,20,-2,20,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-5,6,-6,5,-7,6,-6,6,-6,6,-7,6,-6,7,-7,7,-7,6,-8,7,-8,6,-8,6,-9,6,-10,7,-9,7,-9,7,-8,7,-9,7,-9,7,-9,7,-9,8,-9,9,-9,7,-10,8,-10,8,-10,9,0,0,-10,9,-10,9,-10,9,-10,9,-10,9,-11,10,-10,10,-11,10,-11,10,-12,11,-11,10,-11,10,-11,11,-11,10,-11,12,-10,12,-12,13,-11,13,-11,12,-12,14,-13,13,-12,14,-14,13,-14,13,-14,13,-13,13,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,1,12,1,11,1,12,0,12,0,12,0,13,-1,12,-1,13,0,13,-3,12,-2,14,-3,14,-3,14,-3,13,-3,14,-3,14,-3,13,-2,13,-3,13,-3,14,-4,13,-4,13,-3,13,-3,14,-4,14,-3,15,0,0,-3,14,-3,15,-3,15,-2,15,-3,15,-3,15,-3,15,-2,15,-3,15,-2,16,-1,16,-2,17,-2,16,-1,17,-1,17,0,18,0,18,-1,18,-1,18,0,19,0,19,-1,19,-1,18,0,19,-2,19,0,19,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,1,-10,4,-11,2,-11,4,-13,5,-11,2,-11,4,-11,6,-12,5,-13,5,-13,4,-10,7,-13,6,-12,7,-12,7,-12,6,-11,7,-10,6,-12,8,-12,8,-11,7,-11,7,-12,6,-10,8,-12,9,-12,7,-12,0,0,8,-10,8,-12,8,-12,8,-12,9,-10,7,-13,7,-12,7,-11,8,-13,7,-14,7,-12,6,-12,7,-13,5,-13,7,-15,6,-15,7,-14,7,-13,5,-15,6,-15,6,-14,6,-15,7,-15,6,-15,6,-14,6,-15,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-17,-7,-18,-8,-17,-9,-18,-9,-17,-9,-16,-10,-15,-11,-16,-11,-15,-12,-15,-11,-15,-12,-16,-13,-15,-13,-15,-14,-14,-13,-14,-15,-13,-15,-13,-13,-13,-13,-13,-12,-13,-13,-12,-13,-12,-12,-12,-13,-13,-13,-13,-13,0,0,-12,-12,-13,-12,-13,-13,-11,-11,-11,-12,-12,-10,-11,-8,-13,-11,-12,-10,-13,-9,-13,-9,-13,-8,-14,-8,-14,-8,-13,-8,-15,-9,-13,-8,-14,-8,-14,-8,-15,-7,-14,-7,-14,-8,-15,-6,-15,-5,-15,-6,-15,-6,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-2,13,-3,13,-3,13,-3,14,-5,14,-4,13,-5,14,-5,14,-5,15,-7,15,-7,16,-8,16,-9,15,-8,15,-7,14,-9,15,-9,15,-8,14,-9,14,-9,14,-9,13,-9,14,-9,14,-10,14,-10,15,-9,16,0,0,-10,15,-10,15,-9,15,-9,16,-9,15,-10,15,-10,15,-10,15,-9,16,-8,15,-9,17,-9,16,-9,16,-8,16,-9,17,-8,17,-9,17,-7,17,-7,17,-7,17,-8,18,-7,17,-8,18,-8,17,-9,17,-7,17,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,8,-8,7,-7,8,-7,9,-7,9,-7,9,-6,10,-6,10,-7,11,-7,10,-6,12,-6,12,-7,14,-5,12,-6,13,-5,13,-5,12,-5,12,-5,13,-5,13,-4,14,-5,14,-6,13,-4,13,-5,15,-6,15,-6,0,0,15,-6,15,-6,16,-6,14,-6,15,-6,16,-6,15,-5,14,-7,15,-6,15,-7,15,-7,15,-7,16,-7,16,-9,16,-8,16,-8,16,-8,16,-9,16,-10,16,-10,16,-9,17,-9,18,-10,18,-10,17,-9,17,-10,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,1,1,0,2,0,5,3,3,1,3,2,6,0,7,-1,4,1,6,-1,8,-1,8,-1,8,-1,9,-3,7,-2,10,-4,7,-3,9,-2,8,-4,9,-3,8,-2,10,-4,11,-3,11,-4,10,-4,11,-2,12,0,0,-3,13,-3,14,-5,14,-4,14,-5,13,-4,14,-4,15,-3,14,-4,15,-2,15,-5,17,-3,15,-5,16,-3,17,-4,17,-3,17,-3,18,-3,17,-3,18,-4,18,-3,20,-3,22,-3,18,-3,20,-4,20,-3,20,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,6,-9,6,-9,7,-9,8,-10,8,-10,7,-9,8,-9,9,-10,9,-9,9,-9,11,-9,11,-9,10,-8,11,-9,10,-9,12,-9,11,-8,11,-8,11,-9,11,-8,11,-8,11,-8,11,-8,12,-8,13,-8,12,-9,0,0,12,-9,13,-9,12,-10,12,-9,12,-9,13,-9,13,-9,12,-10,13,-9,11,-11,12,-11,12,-10,12,-10,13,-11,13,-11,13,-11,13,-12,13,-12,12,-13,12,-13,13,-13,13,-12,13,-13,15,-13,14,-12,13,-12,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-7,-14,-9,-17,-7,-15,-7,-17,-6,-17,-5,-17,-4,-18,-5,-17,-4,-20,-6,-16,-3,-19,-2,-21,-2,-18,-3,-17,-4,-19,-2,-18,-1,-19,-3,-17,-2,-18,-2,-17,-1,-18,-2,-20,-1,-17,-2,-17,-2,-17,-1,-18,0,0,-1,-19,-1,-16,-3,-17,-1,-16,-2,-17,-3,-17,-4,-17,-4,-17,-4,-16,-6,-16,-6,-18,-4,-16,-5,-16,-6,-16,-6,-16,-5,-17,-7,-16,-8,-17,-7,-17,-8,-15,-8,-16,-7,-17,-7,-16,-8,-17,-7,-16,-7,-15,0,0,0,0,0,0,0,0,0,0
