Label,CSI_Data_Run
110,96,6,0,0,0,0,0,0,0,0,0,11,-9,11,-10,9,-10,13,-9,12,-9,13,-7,10,-6,10,-5,11,-8,10,-4,12,-5,12,-5,11,-5,10,-4,11,-3,12,-3,12,-4,9,-3,10,-3,11,-4,9,-6,10,-2,10,-4,9,-5,8,-5,8,-4,0,0,9,-6,9,-6,10,-5,8,-5,8,-7,8,-5,9,-7,6,-6,8,-7,10,-8,6,-9,8,-7,8,-10,9,-9,9,-9,7,-10,6,-9,9,-11,8,-11,9,-10,9,-10,10,-12,7,-11,8,-13,10,-13,10,-12,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,2,-22,3,-24,4,-23,4,-24,5,-22,6,-22,6,-22,7,-22,8,-21,7,-19,7,-22,7,-19,7,-19,8,-18,8,-17,9,-16,7,-17,7,-15,6,-16,6,-15,6,-15,7,-16,6,-14,5,-14,6,-15,5,-14,0,0,5,-15,4,-13,4,-15,4,-12,4,-13,2,-14,2,-14,1,-13,1,-13,-1,-13,-1,-13,-2,-12,-2,-13,-2,-13,-2,-14,-3,-15,-3,-13,-3,-14,-3,-14,-4,-13,-6,-13,-4,-13,-6,-14,-5,-15,-5,-12,-7,-13,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,11,7,12,7,11,10,11,8,9,6,7,8,8,8,6,8,7,8,7,7,8,8,7,8,7,7,6,7,7,7,7,7,7,7,7,6,6,5,6,7,6,6,6,4,7,4,7,4,7,4,9,2,0,0,8,3,8,3,10,3,10,1,9,3,10,4,10,4,12,2,11,2,12,2,13,0,12,1,12,1,15,0,14,1,16,0,16,2,16,1,17,1,18,1,18,3,19,3,18,2,21,2,19,2,20,4,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-8,13,-8,12,-10,13,-10,11,-10,11,-10,9,-10,10,-10,9,-11,9,-10,9,-10,9,-10,10,-10,9,-10,9,-10,8,-11,9,-10,8,-10,8,-10,9,-9,7,-8,9,-10,7,-8,7,-9,8,-9,8,-8,9,0,0,-9,9,-7,10,-7,11,-7,10,-7,11,-7,11,-7,12,-7,11,-6,11,-6,12,-6,12,-7,12,-6,14,-6,13,-6,14,-6,16,-6,15,-6,15,-5,17,-6,16,-7,18,-7,17,-7,18,-6,18,-7,18,-7,18,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-11,-7,-11,-8,-12,-7,-11,-7,-11,-8,-11,-8,-10,-7,-10,-7,-11,-7,-10,-8,-11,-9,-10,-9,-11,-8,-11,-8,-11,-8,-12,-8,-11,-8,-11,-8,-11,-7,-11,-8,-12,-8,-13,-8,-12,-8,-12,-9,-12,-10,-13,-9,0,0,-14,-9,-14,-9,-14,-9,-14,-8,-13,-9,-14,-8,-14,-9,-15,-9,-15,-8,-15,-9,-15,-9,-15,-9,-14,-9,-15,-8,-16,-9,-17,-9,-17,-10,-16,-10,-17,-9,-17,-9,-18,-10,-17,-9,-17,-11,-18,-10,-17,-11,-17,-10,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-6,5,-8,4,-7,4,-7,4,-7,4,-7,3,-7,2,-6,1,-6,1,-7,1,-6,1,-6,0,-6,0,-5,-2,-6,-2,-6,-1,-3,-2,-5,-1,-4,-3,-4,-4,-5,-3,-5,-4,-3,-3,-4,-3,-4,-5,-5,-4,0,0,-5,-4,-5,-5,-5,-5,-5,-4,-5,-5,-5,-6,-6,-5,-6,-6,-7,-7,-8,-6,-8,-6,-8,-6,-9,-6,-9,-7,-9,-6,-11,-6,-10,-7,-10,-5,-11,-5,-12,-4,-12,-6,-12,-5,-14,-5,-15,-4,-14,-5,-14,-4,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,18,15,17,16,16,17,18,20,16,18,16,18,16,19,16,18,14,17,13,18,15,21,16,19,15,19,14,18,12,19,12,21,12,18,10,18,11,18,9,17,9,16,10,17,9,15,9,16,9,15,10,17,0,0,9,14,9,12,9,13,9,11,9,12,9,11,10,10,10,9,10,9,9,8,11,8,11,9,12,9,13,7,11,6,14,7,12,6,13,6,14,6,13,4,13,6,13,4,13,3,15,3,13,3,15,3,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-17,8,-17,8,-19,7,-19,7,-19,6,-19,6,-19,5,-19,5,-19,4,-20,4,-20,3,-21,3,-21,4,-21,3,-20,3,-20,3,-21,3,-19,2,-19,2,-19,2,-19,2,-20,2,-19,2,-19,2,-19,1,-20,2,0,0,-19,2,-19,3,-20,3,-19,3,-18,2,-18,3,-19,3,-19,3,-18,4,-18,5,-19,6,-18,5,-18,6,-19,6,-19,7,-19,7,-19,7,-18,7,-19,7,-18,8,-18,8,-18,8,-19,8,-19,9,-18,8,-18,9,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,7,-15,8,-15,8,-15,9,-15,8,-16,8,-14,10,-14,9,-14,10,-15,11,-13,11,-14,11,-14,12,-13,11,-13,11,-13,11,-13,12,-12,10,-12,11,-12,11,-12,11,-12,12,-13,11,-12,12,-12,13,-12,11,-12,0,0,11,-12,10,-12,11,-12,10,-12,11,-13,10,-13,10,-13,9,-13,9,-14,8,-14,8,-14,9,-13,9,-14,9,-15,9,-15,8,-16,10,-15,8,-16,8,-15,8,-16,8,-16,9,-16,9,-15,9,-17,9,-15,8,-16,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-13,9,-12,9,-14,9,-14,9,-15,8,-14,9,-14,7,-15,8,-15,7,-15,8,-15,7,-16,7,-16,8,-17,6,-17,7,-18,7,-16,6,-16,6,-16,6,-17,7,-17,7,-17,5,-15,6,-17,6,-17,6,-17,6,0,0,-17,7,-17,7,-17,8,-16,7,-16,7,-18,7,-17,7,-16,8,-16,8,-16,9,-17,10,-16,9,-16,9,-16,9,-16,9,-17,9,-17,9,-17,9,-16,10,-16,10,-16,9,-16,9,-16,10,-16,10,-16,10,-16,10,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-12,18,-13,18,-15,18,-16,18,-16,18,-16,16,-17,16,-18,17,-18,16,-18,15,-18,15,-20,16,-19,16,-20,15,-20,13,-21,15,-20,13,-20,13,-19,13,-20,12,-19,13,-19,13,-19,13,-18,13,-19,14,-18,13,0,0,-19,13,-19,13,-19,14,-19,14,-17,12,-18,14,-18,14,-17,14,-18,15,-16,15,-16,16,-16,15,-16,14,-15,15,-16,15,-15,15,-15,16,-14,16,-15,16,-14,16,-14,16,-14,15,-13,17,-12,17,-13,16,-12,17,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,10,12,9,13,9,14,8,15,8,14,7,14,7,15,7,15,6,16,6,15,6,17,6,17,6,17,6,17,5,17,5,18,4,18,4,17,5,17,4,17,4,17,4,17,4,16,3,18,4,18,4,18,0,0,4,18,5,17,5,19,5,17,3,17,5,17,4,18,5,16,4,17,5,16,6,18,6,16,6,16,6,17,6,17,7,18,6,16,8,16,7,17,7,15,7,17,7,16,8,15,8,16,7,16,8,16,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-10,20,-12,19,-11,20,-14,21,-15,19,-14,18,-16,18,-15,18,-17,17,-16,17,-17,18,-18,18,-18,16,-19,17,-19,16,-19,16,-18,15,-18,14,-19,15,-18,14,-18,15,-17,14,-17,13,-18,14,-19,14,-17,15,0,0,-17,15,-17,16,-17,15,-16,15,-16,14,-16,15,-16,15,-14,14,-15,16,-13,15,-14,16,-14,16,-13,16,-13,18,-12,16,-12,18,-12,17,-12,17,-12,18,-11,17,-11,17,-11,17,-10,17,-10,18,-9,16,-9,18,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,0,13,-3,13,-1,12,-6,14,-3,14,-3,13,-6,15,-1,15,-5,15,-7,16,-6,15,-8,15,-6,16,-5,15,-4,16,-7,17,-8,17,-7,13,-4,15,-6,16,-8,14,-6,14,-5,14,-7,15,-6,17,-5,16,0,0,-7,15,-5,18,-7,16,-6,17,-5,14,-3,15,-4,16,-4,13,-2,17,-1,20,-6,15,-4,18,-4,17,-1,16,-3,18,-2,19,-1,18,-1,18,-2,19,-2,19,-1,18,0,17,0,19,0,18,-3,18,-3,18,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,15,-3,14,-2,15,-2,15,-2,15,-2,16,-1,17,-1,16,0,17,0,16,1,17,1,17,1,18,3,16,3,16,1,17,2,17,3,17,2,16,2,17,1,17,2,17,1,16,2,16,2,17,3,18,2,0,0,16,1,18,1,17,1,18,1,17,2,18,1,19,1,18,1,18,0,17,0,19,1,18,0,18,1,18,0,18,0,19,0,19,-1,18,-2,19,-1,19,-2,19,-2,19,-2,19,-1,19,-1,18,-1,19,-1,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,4,-16,4,-16,6,-17,5,-16,6,-16,6,-16,8,-16,9,-15,9,-16,8,-15,10,-16,11,-15,9,-16,10,-15,10,-16,10,-15,11,-15,11,-14,10,-14,11,-14,11,-14,12,-15,10,-13,11,-14,11,-14,11,-14,0,0,11,-14,10,-15,11,-15,9,-16,10,-14,10,-15,10,-14,9,-15,10,-13,9,-16,9,-17,9,-16,8,-15,9,-15,9,-16,8,-16,8,-16,7,-17,7,-17,6,-17,7,-17,7,-17,7,-17,6,-17,6,-17,5,-17,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-5,9,-7,10,-7,10,-7,10,-8,10,-8,10,-9,9,-9,9,-9,9,-9,9,-10,9,-10,9,-9,9,-10,9,-10,10,-11,9,-10,9,-10,9,-11,9,-11,9,-11,9,-10,8,-10,7,-10,8,-11,10,-11,9,0,0,-11,9,-11,10,-11,10,-12,9,-11,9,-11,9,-13,10,-11,10,-12,11,-11,11,-11,12,-11,11,-11,10,-12,11,-11,11,-11,12,-12,12,-11,12,-13,12,-12,13,-11,13,-12,12,-11,12,-11,13,-11,12,-12,13,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-8,14,-9,14,-11,14,-11,13,-11,13,-11,13,-12,13,-12,13,-13,13,-12,13,-13,13,-13,12,-13,13,-15,13,-14,12,-15,12,-14,12,-14,11,-14,10,-14,11,-14,11,-14,10,-13,11,-15,10,-14,12,-14,11,0,0,-14,12,-14,12,-14,11,-13,13,-13,11,-14,12,-14,12,-14,12,-13,13,-12,13,-12,13,-12,13,-12,13,-12,14,-12,13,-12,14,-13,14,-11,14,-12,15,-11,14,-11,14,-12,15,-10,15,-10,15,-10,15,-10,15,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,6,11,4,11,4,13,4,12,5,11,4,13,4,12,4,12,5,13,4,13,3,14,3,15,3,14,2,15,4,13,3,14,2,14,3,13,2,14,4,14,3,14,3,14,2,14,2,14,3,14,3,15,0,0,4,15,3,15,4,15,4,15,3,16,3,15,4,16,4,16,4,15,5,17,5,16,4,15,5,16,6,16,4,17,5,18,6,17,6,16,6,17,7,16,6,17,6,16,5,17,7,17,6,17,6,17,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-16,-5,-16,-6,-16,-7,-17,-7,-16,-8,-17,-8,-16,-9,-17,-9,-17,-9,-16,-10,-17,-12,-17,-12,-17,-12,-16,-12,-15,-12,-16,-13,-16,-12,-15,-12,-16,-13,-17,-12,-15,-12,-16,-14,-14,-13,-15,-13,-15,-14,-16,-13,0,0,-15,-14,-16,-13,-17,-14,-15,-13,-16,-13,-17,-14,-17,-13,-16,-11,-18,-12,-18,-11,-17,-11,-17,-12,-17,-12,-17,-12,-17,-12,-19,-12,-18,-12,-18,-12,-18,-11,-18,-10,-18,-10,-18,-11,-17,-10,-19,-10,-18,-11,-19,-10,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,7,-10,8,-10,9,-10,9,-10,9,-9,9,-9,9,-9,10,-9,11,-9,11,-9,12,-9,12,-10,12,-9,12,-9,12,-9,13,-9,13,-9,13,-8,13,-8,13,-9,13,-8,13,-9,13,-8,14,-7,14,-7,14,-9,0,0,14,-9,14,-9,14,-8,13,-9,14,-9,14,-9,14,-9,13,-10,13,-10,13,-10,13,-10,14,-10,13,-10,13,-11,13,-10,13,-11,14,-12,13,-11,13,-12,13,-12,13,-12,13,-12,13,-12,12,-12,13,-12,13,-13,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,12,-3,12,-2,12,-2,13,-1,12,-1,12,-1,13,-1,13,0,14,0,14,1,15,1,15,1,15,2,15,1,13,2,16,3,15,3,14,2,15,3,15,3,14,3,16,4,15,3,15,4,16,5,16,3,0,0,15,3,17,3,17,4,17,3,15,4,17,3,17,3,16,3,17,2,16,2,18,2,16,3,18,3,18,2,18,3,19,2,19,3,17,2,19,2,18,1,18,3,18,2,18,2,19,2,19,3,19,1,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-11,-15,-9,-15,-9,-16,-9,-17,-9,-17,-8,-17,-8,-17,-8,-17,-8,-18,-6,-19,-6,-20,-6,-21,-7,-20,-5,-19,-5,-18,-5,-20,-5,-19,-5,-19,-5,-19,-6,-20,-5,-19,-5,-20,-4,-19,-4,-19,-5,-20,-5,-20,0,0,-6,-19,-6,-19,-6,-19,-7,-20,-6,-18,-6,-21,-7,-20,-8,-19,-7,-20,-8,-20,-9,-20,-8,-20,-8,-19,-9,-20,-10,-20,-10,-21,-10,-21,-11,-20,-11,-20,-11,-19,-11,-19,-11,-20,-10,-21,-12,-20,-11,-20,-11,-19,0,0,0,0,0,0,0,0,0,0
110,96,6,0,0,0,0,0,0,0,0,0,-2,13,-1,14,-2,15,-3,15,-3,14,-3,14,-2,14,-2,14,-3,15,-4,15,-5,15,-5,15,-6,15,-5,14,-4,15,-7,16,-6,15,-6,14,-6,15,-6,15,-6,16,-6,15,-5,14,-7,15,-7,15,-6,16,0,0,-5,17,-6,16,-6,16,-5,17,-6,16,-5,16,-5,17,-5,16,-4,17,-4,17,-4,17,-4,17,-4,17,-3,18,-4,18,-3,19,-4,19,-3,18,-1,18,0,19,-1,19,-3,19,-2,19,-2,18,-2,19,-2,19,0,0,0,0,0,0,0,0,0,0
